original_path,old_session,new_session,new_filename,source_type,scenario,primary_class,object_instance_ids,scene_id,capture_group_reason,label_status,review_status
data/raw/P01/S06/07a4fcdb46ba0f699f835d4c362f798f.jpg,S06,S04,P01_S04_MIX_0001.jpg,new_from_old_s06,multi,mixed,keyboard_simpsons_01;cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/0c4091061b3f911528c74ee8a0a13813.jpg,S06,S04,P01_S04_MIX_0002.jpg,new_from_old_s06,multi,mixed,cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/2abf39d30f1fd9e7332fbaf3fb7e0293.jpg,S06,S04,P01_S04_MIX_0003.jpg,new_from_old_s06,multi,mixed,cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/458679203d547b54a2408788f64fa32c.jpg,S06,S04,P01_S04_MIX_0004.jpg,new_from_old_s06,multi,mixed,cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/a741c501622cc8725b1a691b54bd7a46.jpg,S06,S04,P01_S04_MIX_0005.jpg,new_from_old_s06,multi,mixed,cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/e7da96fd1d60bb638400c8ba11332895.jpg,S06,S04,P01_S04_MIX_0006.jpg,new_from_old_s06,multi,mixed,cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/fec971af1db779aed9628e268518e38d.jpg,S06,S04,P01_S04_MIX_0007.jpg,new_from_old_s06,multi,mixed,cup_simpsons_01;headphones_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/3736b8184c4e5ae86a53c08df1eb5b40.jpg,S06,S04,P01_S04_MOU_0001.jpg,new_from_old_s06,basic,mouse,mouse_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/cfeca885a8620a3819ac7cf516f376f2.jpg,S06,S04,P01_S04_MOU_0002.jpg,new_from_old_s06,basic,mouse,mouse_simpsons_01,simpsons_desk,"Visual audit: simpsons_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/e6fa3360513e8b78544b1c302d74edef.jpg,S06,S05,P01_S05_LAP_0001.jpg,new_from_old_s06,basic,laptop,laptop_doll_01,doll_desk,"Visual audit: doll_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/1c13548f0cf6b47b964126751e53105f.jpg,S06,S05,P01_S05_MIX_0002.jpg,new_from_old_s06,multi,mixed,laptop_doll_01;cup_doll_01,doll_desk,"Visual audit: doll_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/1c8abf840dc70b2b3687bde1ceb38f23.jpg,S06,S05,P01_S05_MIX_0003.jpg,new_from_old_s06,multi,mixed,mouse_doll_01;laptop_doll_01;cup_doll_01,doll_desk,"Visual audit: doll_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/1e0600e7c44ad48876c05e9125ad2520.jpg,S06,S05,P01_S05_MIX_0004.jpg,new_from_old_s06,multi,mixed,mouse_doll_01;laptop_doll_01;cup_doll_01,doll_desk,"Visual audit: doll_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
data/raw/P01/S06/6003090d371cf667f7fd64bc5910d414.jpg,S06,S05,P01_S05_MIX_0005.jpg,new_from_old_s06,multi,mixed,mouse_doll_01;laptop_doll_01;cup_doll_01,doll_desk,"Visual audit: doll_desk background, objects, and camera context form one capture group.",manual_reannotation,approved
